corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid,SensitivityDR_1pct_down,SensitivitySG_1pct_down,DR_shock_raw,SG_shock_raw
00111689,아진전자부품,20230321001100,2022,별도,OK,HEADING,6,6135,368,6871509000.0,5262486000.0,1609023000.0,1151439000.0,152554000.0,115864000.0,36690000.0,964315000.0,592338000.0,-955686000.0,,1548024000.0,1188129000.0,,48195000.0,-326670000.0,380408000.0,,,5.73,,,4.02,,,,369594000.0,-341293000.0,1.0,1.0
00111704,한화오션,20230313000849,2022,연결,OK,HEADING,8,6833,371,415514000000.0,474840000000.0,-59326000000.0,44443000000.0,10038000000.0,11027000000.0,-989000000.0,47552000000.0,-10618000000.0,-60074000000.0,,49456000000.0,,,,-31839000000.0,35512000000.0,,,5.18,,,3.2,,,9.24,36809000000.0,-31256000000.0,1.0,1.0
00111838,대원,20230321001295,2022,연결,OK,HEADING,7,6536,380,11373542000.0,9469241000.0,1904301000.0,1809973000.0,299981000.0,301669000.0,-1688000.0,1488838000.0,1616196000.0,1761421000.0,,-145225000.0,1849173000.0,,,-700840000.0,782736000.0,5.249,5.332,5.2905,3.47,6.93,5.2,,,,800908000.0,-699117000.0,1.0,1.0
00111874,대원산업,20230323001275,2022,연결,OK,KEYWORD,8,8496,374,43728704000.0,47241949000.0,-3513245000.0,6532749000.0,1258550000.0,907330000.0,351220000.0,3573689000.0,-8425420000.0,13169365000.0,-776840000.0,-3967105000.0,6921843000.0,,,-4057052000.0,4837749000.0,,,5.19,,,6.85,,,,4890428000.0,-4089793000.0,1.0,1.0
00111999,대원제약,20230317000005,2022,연결,OK,HEADING,7,5254,383,54845711000.0,31367371000.0,23478340000.0,8459511000.0,1838763000.0,718288000.0,1120475000.0,6025081000.0,11640512000.0,,,,9579986000.0,5000000000.0,,-4360482000.0,4951508000.0,5.87,5.92,5.895,2.75,5.95,4.35,,,8.51,4992282000.0,-4386695000.0,1.0,1.0
00112004,알바이오,20230331004251,2022,연결,부분(3/7),HEADING,6,3244,324,1416471000.0,959996000.0,456475000.0,,,,,80072000.0,,,,,,,,,,,,,,,,,,,,,,
00112059,상상인증권,20230321001175,2022,연결,부분(0/7),KEYWORD,6,6366,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00112165,디아이씨,20230317000518,2022,연결,OK,HEADING,11,6762,389,45512939000.0,356945000.0,45156000000.0,4050844000.0,1322661000.0,15868000.0,1306793000.0,5760652000.0,8537630000.0,9077107000.0,786196000.0,-1325674000.0,5357637000.0,,540522000.0,,,5.22,5.25,5.235,1.0,4.0,2.5,,,,,,1.0,1.0
00112378,KR모터스,20230322001182,2022,연결,부분(2/7),HEADING,2,2241,322,1519283000.0,15916000.0,1503367000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00112457,대주산업,20230320000913,2022,연결,OK,HEADING,8,5989,358,4608616000.0,3593816000.0,1014800000.0,580009000.0,101505000.0,81222000.0,20283000.0,731022000.0,36253000.0,,,,600292000.0,,,,,,,5.31,,,5.52,,,,,,1.0,1.0
00112651,대창,20230321001144,2022,연결,OK,HEADING,10,5924,370,14725229000.0,23764758000.0,-9039529000.0,1918107000.0,404955000.0,568514000.0,-163558000.0,882558000.0,2784185000.0,,,,1754549000.0,,1255751000.0,-880958000.0,1043017000.0,5.24,5.69,5.465,,,3.0,,,,1001605000.0,-929731000.0,1.0,1.0
00112721,대창스틸,20230322001133,2022,연결,부분(0/7),HEADING,1,1733,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00112819,데코앤에프,20230323000825,2022,별도,OK,HEADING,12,4689,356,201101000.0,,201101000.0,99277000.0,6871000.0,,6871000.0,132734000.0,21854000.0,15668000.0,,6186000.0,106148000.0,,,-5012000.0,5470000.0,,,5.08,,,2.0,,,2.86,5334000.0,-5227000.0,1.0,1.0
00112873,미래엔,20230331002870,2022,연결,부분(2/7),HEADING,9,3156,322,,1221305000.0,,,,,,64401000.0,,,,,,,3052537000.0,,,,,,,,,,,,,,,
00113058,한화생명,20230315001327,2022,연결,OK,HEADING,2,3283,355,480441000000.0,259939000000.0,220502000000.0,50785000000.0,17471000000.0,15179000000.0,2292000000.0,65806000000.0,36680000000.0,68820000000.0,,-32140000000.0,,,,,,,,,,,,,,,,,,
00113128,대한약품,20230317000898,2022,별도,OK,HEADING,4,3331,353,27532601432.0,23977972746.0,3554628686.0,2960710368.0,1154791476.0,775255925.0,379535551.0,2422507630.0,4597904680.0,4597904680.0,,,,3600000000.0,,,,,,,,,,,,,,,,
00113207,대한전선,20230322001136,2022,연결,OK,HEADING,18,6497,377,40577000000.0,12807000000.0,27770000000.0,5081000000.0,1269000000.0,246000000.0,1023000000.0,3418000000.0,-6662000000.0,-6802000000.0,-185000000.0,325000000.0,6104000000.0,,170000000.0,-3229000000.0,3712000000.0,,,5.35,,,4.98,,,,3733000000.0,-3270000000.0,1.0,1.0
00113225,대한제강,20230331003410,2022,연결,OK,HEADING,8,5870,396,42072689000.0,53092574000.0,-11019885000.0,4895716000.0,1285494000.0,1299610000.0,-14116000.0,2699674000.0,11009553000.0,10720055000.0,,289498000.0,6181210000.0,7967947000.0,,-2705000000.0,3204000000.0,5.1,5.6,5.35,2.91,4.5,3.705,5.94,9.91,7.925,3025109191.0,-2894413976.0,1.0,1.0
00113234,대한제당,20230316001046,2022,연결,OK,HEADING,11,6991,387,52409506000.0,58727819000.0,-6318313000.0,4703838000.0,1327718000.0,1384076000.0,-56358000.0,4695085000.0,4779713000.0,6757319000.0,,-1977606000.0,4647480000.0,,385308000.0,-2631536000.0,2977661000.0,5.01,5.17,5.09,3.4,5.0,4.2,,,,2941098000.0,-2708365000.0,1.0,1.0
00113243,대한제분,20230316001412,2022,연결,부분(2/7),HEADING,4,2480,323,55449596000.0,65551117000.0,-10101521000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00113261,대한광통신,20230316001376,2022,연결,OK,HEADING,10,6100,379,5271840000.0,1995654000.0,3276186000.0,1578785000.0,134027000.0,70215000.0,63812000.0,868465000.0,874340000.0,857262000.0,,17078000.0,1642597000.0,,,-392960000.0,725717000.0,5.33,5.36,5.345,,,3.8,9.36,9.87,9.615,460674000.0,-402414000.0,1.0,1.0
00113359,교보증권,20230314000692,2022,연결,OK,HEADING,11,6523,386,35408189000.0,47841685000.0,-12433496000.0,3877105000.0,1151740000.0,1184911000.0,-33171000.0,2190089000.0,8251766000.0,9925162000.0,39172000.0,-1712568000.0,3843934000.0,7050000000.0,4310048000.0,-3158378000.0,3711822000.0,,,5.3,,,3.0,,,12.78,3660514000.0,-3254360000.0,1.0,1.0
00113410,CJ대한통운,20230317000857,2022,연결,OK,HEADING,2,3041,347,286859631000.0,315690950000.0,-28831319000.0,38482770000.0,9621306000.0,,,29845267000.0,-18081185.0,40681595000.0,0.0,-18762390000.0,,,,,,,,,,,,,,,,,,
00113492,깨끗한나라,20230316000673,2022,연결,OK,HEADING,12,6307,393,50759138000.0,48283487000.0,2272623000.0,4851337000.0,1934353000.0,1328358000.0,605995000.0,6097975000.0,6750029000.0,,,,5381943000.0,3991044000.0,158000000.0,-2730000000.0,3127000000.0,5.35,5.98,5.665,4.94,5.0,4.97,6.088,9.043,7.5655,3046000000.0,-2847000000.0,1.0,1.0
00113526,대한항공,20230314000740,2022,연결,OK,HEADING,9,6369,358,1792742046000.0,330723320000.0,1462018726000.0,159993082000.0,48081809000.0,7385422000.0,40696387000.0,145100967000.0,-243108062000.0,,,,,,,-144096427000.0,145751600000.0,2.84,5.17,4.005,2.6,5.13,3.865,,,,144096427000.0,-129334813000.0,1.0,1.0
00113535,대한해운,20230322001051,2022,연결,OK,HEADING,11,6491,372,21705795000.0,17928476000.0,3777319000.0,3965528000.0,453637000.0,386714000.0,66923000.0,3053020000.0,-476200000.0,,,,4032451000.0,4118000000.0,1668000000.0,,,,,5.24,,,3.5,,,7.6,,,1.0,1.0
00113562,롯데손해보험,20230323001495,2022,연결,OK,HEADING,8,5726,385,42519000000.0,52287000000.0,-9768000000.0,7021000000.0,1311000000.0,1631000000.0,-320000000.0,8140000000.0,3384000000.0,6069000000.0,344000000.0,-3029000000.0,8392000000.0,5350000000.0,430000000.0,-2459000000.0,2863000000.0,,,5.74,,,1.94,,,7.3,2779000000.0,-2571000000.0,1.0,1.0
00113614,대현,20230316001384,2022,연결,OK,HEADING,12,6339,370,21838435000.0,18847296000.0,2991139000.0,2065288000.0,722759000.0,544947000.0,177812000.0,3039656000.0,1868201000.0,2433727000.0,-89968000.0,-475558000.0,2243100000.0,,,-747070000.0,839813000.0,,,5.24,,,3.58,,,,819972000.0,-777366000.0,1.0,1.0
00113997,롯데에너지머티리얼즈,20230323001050,2022,연결,OK,HEADING,7,4248,391,28979982000.0,27265000.0,28952717000.0,4882841000.0,1093815000.0,,1093815000.0,2745172000.0,-8802978000.0,-9565487000.0,135378000.0,627131000.0,,3545000000.0,,-2202640000.0,2559504000.0,5.29,5.86,5.575,2.0,5.78,3.89,3.08,8.88,5.98,2646323546.0,-2251879454.0,1.0,1.0
00114093,덕성,20230317000725,2022,연결,OK,HEADING,13,6361,367,4549805000.0,4507532000.0,42273000.0,515556000.0,128726000.0,113795000.0,14931000.0,555159000.0,116472000.0,-27262000.0,-5544000.0,149278000.0,530487000.0,500000000.0,,-219248000.0,287178000.0,,,5.7,,,5.0,,,,345468000.0,-253974000.0,1.0,1.0
00114154,디와이덕양,20230320000948,2022,연결,OK,HEADING,14,5277,374,39621000000.0,44764000000.0,-5143000000.0,4177000000.0,1456000000.0,862000000.0,594000000.0,1602000000.0,4889000000.0,7387000000.0,,-2498000000.0,4772000000.0,,,-2578000000.0,3047000000.0,,,6.09,,,3.5,,,6.9,2892000000.0,-2571000000.0,1.0,1.0
00114686,동구바이오제약,20230320000852,2022,연결,OK,HEADING,10,7196,388,6478707000.0,6647396000.0,-168689000.0,1623870000.0,242601000.0,236301000.0,6300000.0,1399787000.0,-1141980000.0,-1395436000.0,0.0,253456000.0,1558046000.0,,,-470003000.0,547057000.0,5.85,5.9,5.875,4.19,5.0,4.595,8.39,9.82,9.105,547405000.0,-478116000.0,1.0,1.0
00114765,케이비아이동국실업,20230323001211,2022,연결,OK,HEADING,15,6212,368,17085081000.0,2999260000.0,14085821000.0,2131031000.0,343375000.0,79543000.0,263832000.0,2332401000.0,-1259125000.0,1276157000.0,,-2535282000.0,2394863000.0,,,-822936000.0,962101000.0,,,5.25,,,1.35,,,,1164670000.0,-1039049000.0,1.0,1.0
00114792,동국홀딩스,20230316001310,2022,연결,OK,HEADING,17,6797,406,283452000000.0,332444000000.0,-48992000000.0,24456000000.0,7773000000.0,6538000000.0,1235000000.0,24906000000.0,37963000000.0,26754000000.0,26754000000.0,11209000000.0,25691000000.0,19378000000.0,1708000000.0,-18159000000.0,21112000000.0,5.14,5.33,5.235,3.34,5.01,4.175,5.45,9.01,7.23,20836000000.0,-18702000000.0,1.0,1.0
00114808,동국제약,20230316001371,2022,연결,OK,HEADING,7,6312,386,41451405000.0,50694857000.0,-9243452000.0,6106392000.0,1348805000.0,1396174000.0,-47369000.0,6658964000.0,5452693000.0,6494302000.0,0.0,-1041609000.0,6300204000.0,7003440000.0,454127000.0,-2207888000.0,2488778000.0,5.65,5.67,5.66,,,3.6,,,,2462244000.0,-2270276000.0,1.0,1.0
00115384,동방아그로,20230316000733,2022,연결,부분(0/7),KEYWORD,1,2649,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00115472,미주제강,20230324000030,2022,별도,부분(1/7),HEADING,1,2376,314,,,,,,,,251360000.0,,,,,,,,,,,,,,,,,,,,,,
00115676,KG스틸,20230315000071,2022,연결,OK,HEADING,11,6314,386,75600000000.0,94160000000.0,-18560000000.0,6968000000.0,3510000000.0,3338000000.0,172000000.0,7493000000.0,18507000000.0,18020000000.0,,486000000.0,7139000000.0,,272000000.0,-6284000000.0,7351000000.0,5.67,5.86,5.765,3.62,4.57,4.095,,,,7214000000.0,-6506000000.0,1.0,1.0
00115694,DB증권,20230321001219,2022,연결,부분(2/7),HEADING,2,2104,323,30729642000.0,39161219000.0,-8431577000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00115977,아이에스동서,20230323001296,2022,연결,OK,HEADING,8,6303,385,64656045000.0,59823582000.0,4832463000.0,9924721000.0,1309987000.0,1523190000.0,-213203000.0,5950310000.0,3174967000.0,5098707000.0,0.0,-1038857000.0,9711518000.0,,,-3172189000.0,3605593000.0,5.14,5.75,5.445,2.5,5.25,3.875,,,,3539395000.0,-3268651000.0,1.0,1.0
00116073,그린기술투자,20230331002168,2022,별도,부분(0/7),KEYWORD,1,1729,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00116268,동성제약,20230331003352,2022,별도,OK,HEADING,21,8087,366,12280484000.0,8361972000.0,3918512000.0,1523120000.0,261172000.0,222994000.0,38178000.0,2257639000.0,664906000.0,-951277000.0,0.0,195640000.0,1561298000.0,,,-617501000.0,707144000.0,,,5.25,,,3.0,,,,697155000.0,-636766000.0,1.0,1.0
00116301,NI스틸,20230316000724,2022,별도,OK,HEADING,14,5828,362,8530833000.0,56244000.0,8474589000.0,1068889000.0,200992000.0,,200992000.0,2263239000.0,443257000.0,213037000.0,0.0,656294000.0,2085082000.0,,,-481735000.0,550272000.0,,,5.17,,,5.18,,,,555241000.0,-486512000.0,1.0,1.0
00116408,동신건설,20230317000938,2022,별도,부분(0/7),KEYWORD,2,2574,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00116806,하스코,20230331001184,2022,별도,부분(2/7),KEYWORD,1,2131,320,426299000.0,,426299000.0,,,,,314849000.0,,,,,,,,,,,,,,,,,,,,,,
00116824,동아쏘시오홀딩스,20230321001017,2022,연결,OK,HEADING,6,6343,392,98308754000.0,123346939000.0,-25038185000.0,12041893000.0,2598915000.0,2666996000.0,-68081000.0,14009211000.0,12024069000.0,19204311000.0,-1333340000.0,-5846902000.0,11973812000.0,9670000000.0,,-8287118000.0,8758036000.0,5.11,5.15,5.13,3.0,4.1,3.55,,,,9248216000.0,-7981964000.0,1.0,1.0
00116949,DN오토모티브,20230322001200,2022,연결,OK,HEADING,13,6727,388,138323242000.0,167108254000.0,-28785012000.0,15299312000.0,4100907000.0,3745348000.0,355559000.0,23942714000.0,-9526052000.0,5746797000.0,-22131356000.0,6858507000.0,15654871000.0,,,-8749188000.0,10263149000.0,5.13,5.49,5.31,2.0,3.23,2.615,,,,9971451000.0,-9030284000.0,1.0,1.0
00117027,알루코,20230320000703,2022,연결,OK,KEYWORD,10,19978,381,13666335538.0,3938334694.0,9728000844.0,2181055957.0,391767641.0,125214062.0,266553579.0,1897730864.0,1481483279.0,2006076705.0,0.0,-524520514.0,2447609536.0,,,-1642485575.0,-126275132.0,5.7,5.91,5.81,4.0,4.64,4.32,,,,130916218.0,1658783706.0,1.0,1.0
00117072,동양건설산업,20230331003874,2022,연결,부분(3/7),HEADING,2,2722,327,7214754000.0,1383630000.0,5831124000.0,,,,,1470048000.0,,,,,,,,,,,,,,,,,,,,,,
00117179,디와이,20230315001400,2022,연결,OK,HEADING,17,6449,396,61669092000.0,72141068000.0,-10471976000.0,6772121000.0,1809701000.0,1769305000.0,40396000.0,5314548000.0,-9285421000.0,-10316812000.0,45908000.0,985483000.0,8581822000.0,5181000000.0,204000000.0,-3551692000.0,4043581000.0,5.19,5.33,5.26,,,3.0,4.05,6.91,5.48,3988119000.0,-3682806000.0,1.0,1.0
00117188,효성,20230309000903,2022,연결,OK,HEADING,7,5270,400,191347000000.0,223570000000.0,-32223000000.0,20766000000.0,3688000000.0,5911000000.0,-2223000000.0,9055000000.0,-18838000000.0,-18146000000.0,-109000000.0,-583000000.0,22471000000.0,,2329000000.0,-8819000000.0,10177000000.0,2.25,5.34,3.795,2.0,3.75,2.875,1.3,13.18,7.24,10057000000.0,-9075000000.0,1.0,1.0
00117230,TYM,20230322001174,2022,연결,OK,HEADING,9,8259,389,71480325000.0,38834701000.0,32548701000.0,6900715000.0,1706714000.0,974696000.0,732018000.0,5871832000.0,8288908000.0,30796000.0,1046240000.0,9304352000.0,14553209000.0,,238614000.0,-4013785000.0,4458970000.0,5.33,5.74,5.535,3.81,8.1,5.955,,,,4591202000.0,-3980797000.0,1.0,1.0
00117267,동양생명,20230322001102,2022,연결,OK,HEADING,11,7507,380,73603000000.0,78362000000.0,-4759000000.0,8231000000.0,2132000000.0,2190000000.0,-58000000.0,9983000000.0,8449000000.0,11869000000.0,-1387000000.0,-2033000000.0,8173000000.0,,1304000000.0,-5122000000.0,5917000000.0,,,2.58,,,5.645,,,,5823000000.0,-5290000000.0,1.0,1.0
00117276,네이처셀,20230323001021,2022,연결,OK,HEADING,9,5452,361,2616243000.0,2285669000.0,330574000.0,571934000.0,82996000.0,71700000.0,11296000.0,224272000.0,-145974000.0,-376764000.0,,187198000.0,583230000.0,,,-163819000.0,185148000.0,,,5.19,,,7.92,,,,191971000.0,-161579000.0,1.0,1.0
00117498,스틱인베스트먼트,20230320000673,2022,연결,부분(0/7),HEADING,3,2192,315,,,,,,,,,,,,,,,1413000000.0,,,,,,,,,,,,,,,
00117577,오리온홀딩스,20230315001148,2022,연결,OK,HEADING,7,6519,404,105740676000.0,109072861000.0,-3332185000.0,13840084000.0,1908831000.0,2708377000.0,-799546000.0,8171338000.0,-11667495000.0,-17816754000.0,3840000.0,6145419000.0,13040538000.0,12084000000.0,1241678000.0,-5693156000.0,6392415000.0,5.08,5.37,5.225,3.0,7.97,5.485,2.92,10.88,6.9,6409049000.0,-5785490000.0,1.0,1.0
00117601,유안타증권,20230314000094,2022,연결,OK,KEYWORD,14,27322,391,117417813000.0,8483177000.0,108934636000.0,13805710000.0,2968894000.0,220924000.0,2747970000.0,7935236000.0,9422339000.0,15714960000.0,-1814588000.0,-4478033000.0,,,,-10445019774.0,10567603170.0,5.17,5.18,5.175,2.74,5.29,4.015,9.77,11.13,10.45,9158694214.0,-9393425040.0,1.0,1.0
00117629,KBI동양철관,20230320000536,2022,연결,OK,HEADING,11,8574,384,10307494000.0,5193955000.0,5113539000.0,1262167000.0,283137000.0,185754000.0,97383000.0,834029000.0,1400141000.0,1281639000.0,735873000.0,120946000.0,1359550000.0,,,-622366000.0,638255000.0,5.7,5.77,5.735,1.79,2.53,2.16,,,8.49,622366000.0,-566303000.0,1.0,1.0
00117726,DYP,20230323001067,2022,연결,OK,KEYWORD,10,8422,394,30028450000.0,12766429000.0,17262021000.0,3875644000.0,1051344000.0,419262000.0,632082000.0,3725910000.0,7566414000.0,7809033000.0,732377000.0,-974996000.0,4507727000.0,,,-1908718000.0,2304500000.0,5.25,5.88,5.565,2.0,4.0,3.0,5.4,10.0,7.7,2192122000.0,-2030344000.0,1.0,1.0
00118008,동원금속,20220620000208,2022,연결,부분(2/7),HEADING,1,1977,322,31073246000.0,426980000.0,30620515000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00118044,동원수산,20230316000263,2022,연결,OK,HEADING,6,5423,377,8653330000.0,2806573000.0,5846757000.0,1263176000.0,260712000.0,82721000.0,177991000.0,1250906000.0,-58212000.0,456111000.0,-460159000.0,,1441167000.0,,,-150151000.0,174355000.0,5.29,6.05,5.67,2.73,3.11,2.92,,,,169033000.0,-157191000.0,1.0,1.0
00118266,DRB동일,20230315000744,2022,연결,부분(2/7),HEADING,1,2108,323,20789156000.0,28552093000.0,-7775768000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00118284,동일금속,20230316000288,2022,연결,OK,HEADING,7,4203,358,3901202530.0,3705816108.0,195386422.0,503117785.0,84679860.0,71310062.0,13369798.0,114328848.0,255887707.0,,,,516487583.0,,,-108355832.0,124292564.0,,,5.27,,,3.23,,,3.63,121327639.0,-112766790.0,1.0,1.0
00118345,디아이동일,20230316001325,2022,연결,부분(3/7),HEADING,2,2612,333,5520088000.0,6550242000.0,-1030154000.0,,,,,197459000.0,576102000.0,,,,1121710000.0,,,,,,,,,,,,,,,,,
00118451,동일제강,20230322001127,2022,별도,OK,HEADING,16,6967,364,3814519000.0,4460141000.0,-645622000.0,610671000.0,73390000.0,106664000.0,-33274000.0,130302000.0,28015000.0,28015000.0,,,577397000.0,505605000.0,,-207917000.0,211344000.0,,,5.8,,,3.32,,,8.546,213671000.0,-187654000.0,1.0,1.0
00118804,동진쎄미켐,20230316001000,2022,연결,OK,HEADING,14,5941,378,64554599000.0,49234285000.0,15320314000.0,6520759000.0,1462284000.0,1244642000.0,217642000.0,3825732000.0,262634000.0,,,,6738401000.0,,,-4208972000.0,4813239000.0,5.19,5.31,5.25,4.1,5.25,4.675,,,8.49,4842967000.0,-4262246000.0,1.0,1.0
00118965,티에이치엔,20230322000844,2022,연결,OK,HEADING,12,5991,378,17556647000.0,15135738000.0,2420909000.0,2656472000.0,710396000.0,442596000.0,267800000.0,1536502000.0,-3281568000.0,3353388000.0,205014000.0,-276834000.0,3367068000.0,,342361000.0,-1300088000.0,1548497000.0,,,6.31,,,4.3,,,8.5,1492314795.0,-1369319266.0,1.0,1.0
00119007,무림P&P,20230320000856,2022,연결,OK,HEADING,14,6712,390,52257095000.0,9336797000.0,42780621000.0,5016461000.0,1431194000.0,261359000.0,1169835000.0,3513434000.0,8412669000.0,10057502000.0,,-1644833000.0,,3911000000.0,634000000.0,-3583635285.0,4180569600.0,5.17,5.36,5.265,4.72,5.5,5.11,,,8.69,4111851435.0,-3700537684.0,1.0,1.0
00119140,핸즈코퍼레이션,20230322000808,2022,연결,OK,KEYWORD,11,11740,395,53395845000.0,33903724000.0,19492121000.0,7961577000.0,1795351000.0,1044058000.0,751293000.0,13650708000.0,7671678000.0,10679307000.0,493241000.0,2514388000.0,8712870000.0,5506064000.0,1448000000.0,-2620144000.0,2935760000.0,5.26,5.54,5.4,3.0,3.02,3.01,,,,2895192000.0,-2701943000.0,1.0,1.0
00119195,동화약품,20230315001100,2022,연결,부분(2/7),HEADING,2,2142,322,63358395000.0,63285256000.0,73139000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00119724,두원중공업,20230331002626,2022,연결,부분(3/7),HEADING,1,2382,327,28189563000.0,30792018000.0,-2602455000.0,,,,,1196008000.0,,,,,,,,,,,,,,,,,,,,,,
00120021,LG,20230321001235,2022,연결,부분(2/7),HEADING,2,2194,323,121480000000.0,131292000000.0,-9812000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00120076,LX인터내셔널,20230315000850,2022,연결,OK,HEADING,14,5531,380,135535000000.0,170731000000.0,-35196000000.0,20375000000.0,3660000000.0,3686000000.0,-26000000.0,13425000000.0,-23520000000.0,,,,20658000000.0,,1147000000.0,-8993000000.0,10669000000.0,5.21,5.29,5.25,4.63,5.0,4.815,,,,10218000000.0,-9523000000.0,1.0,1.0
00120182,NH투자증권,20230315000964,2022,연결,OK,HEADING,16,6245,383,225771000000.0,240481000000.0,-14710000000.0,22502000000.0,5998000000.0,5047000000.0,951000000.0,24931000000.0,19425000000.0,,,,53600000000.0,19246000000.0,,,,5.27,5.3,5.285,1.95,3.29,2.62,,,8.42,,,1.0,1.0
00120438,롯데건설,20230331004378,2022,연결,OK,HEADING,23,9225,382,203220000000.0,275428000000.0,-72208000000.0,25449000000.0,7245000000.0,7609000000.0,-364000000.0,21764000000.0,-29352000000.0,-37006000000.0,-43000000.0,7697000000.0,26285000000.0,,1200000000.0,-13641060000.0,15681290000.0,,,5.74,,,2.7,,,7.53,15444720000.0,-14225400000.0,1.0,1.0
00120483,롯데물산,20230331003972,2022,연결,OK,HEADING,8,5704,364,8883000000.0,10557000000.0,-1674000000.0,1554000000.0,247000000.0,257000000.0,-10000000.0,342000000.0,-656000000.0,530000000.0,0.0,126000000.0,,,,-533000000.0,612000000.0,,,5.78,,,3.83,,,6.773,612717000.0,-550346000.0,1.0,1.0
00120526,롯데쇼핑,20230315001405,2022,연결,OK,HEADING,10,6766,400,781336593000.0,1036331267000.0,-254994674000.0,93390196000.0,25689370000.0,29564311000.0,-3874941000.0,83541288000.0,92200426000.0,113419773000.0,34057000.0,-21253404000.0,133842060000.0,81345590000.0,21563372000.0,-66271757000.0,76934469000.0,4.62,7.43,6.025,0.5,7.0,3.75,,,8.12,75396427000.0,-68676027000.0,1.0,1.0
00120562,롯데지주,20230323001274,2022,연결,OK,HEADING,10,7164,398,753282000000.0,969281000000.0,-215999000000.0,88778000000.0,10249000000.0,4510000000.0,5739000000.0,89567000000.0,65520000000.0,94758000000.0,-534000000.0,-28704000000.0,103257000000.0,69530000000.0,23000000.0,-49144000000.0,48077000000.0,5.32,13.5,9.41,1.0,13.78,7.39,,,7.22,49144000000.0,-44770000000.0,1.0,1.0
