corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid,SensitivityDR_1pct_down,SensitivitySG_1pct_down,DR_shock_raw,SG_shock_raw
00108649,TPC,20180402002156,2017,OK|연결,OK,10,8926,410,OK,9171737000.0,3285458000.0,5886279000.0,1305638000.0,218179000.0,45300000.0,172879000.0,597176000.0,-1053372000.0,-203537000.0,11808000.0,-862643000.0,1475944000.0,,,-474669000.0,538699000.0,,,2.59,,,3.9,,,,532153000.0,-474669000.0,1.0,1.0
00108746,DKME,20180330003769,2017,OK|연결,OK,9,11420,408,OK,9484262090.0,4043705860.0,5440556230.0,1752836993.0,509275238.0,187891334.0,321383904.0,6840272060.0,3114953019.0,3114953019.0,0.0,0.0,2150587053.0,,,-694712699.0,800725700.0,,,3.01,,,2.0,,,,799822183.0,-708122272.0,1.0,1.0
00108913,대교,20180402005034,2017,OK|연결,OK,19,22629,420,OK,60784000000.0,51988000000.0,8796000000.0,8561000000.0,1297000000.0,1230000000.0,67000000.0,7386000000.0,-1479000000.0,-1902000000.0,52000000.0,525000000.0,8628000000.0,,781000000.0,,,2.79,3.16,2.975,3.0,4.27,3.635,,,6.1,,,,
00108940,대성홀딩스,20211123000311,2017,OK|별도,OK,11,9839,408,OK,7248366000.0,7151021000.0,97345000.0,456272000.0,188223000.0,188500000.0,-277000.0,87269000.0,591021000.0,-92467000.0,30299000.0,654189000.0,455995000.0,,,-105320000.0,119399000.0,,,3.88,,,4.06,,,6.84,118174000.0,-108266000.0,1.0,1.0
00108977,대구백화점,20170629000112,2017,OK|연결,OK,8,11097,392,OK,11798419000.0,9078225000.0,2720194000.0,1718743000.0,266859000.0,220665000.0,46194000.0,3811638000.0,45252000.0,301640000.0,234725000.0,-581617000.0,1764937000.0,,,,,,,,,,,,,,,,,
00109019,아이엠뱅크,20180402004904,2017,OK|연결,OK,23,23376,412,OK,207851000000.0,197100000000.0,10751000000.0,27566000000.0,6303000000.0,5835000000.0,468000000.0,17786000000.0,1590000000.0,,,,28034000000.0,18000000000.0,,-19125000000.0,22407000000.0,,,3.72,,,,,,10.38,22328000000.0,-19530000000.0,1.0,1.0
00109037,대성창투,20180402003669,2017,OK|별도,부분(0/7),1,2024,350,부분(1/7),,,,,,,,,,,,,,,302133000.0,,,,,,,,,,,,,,,
00109107,대농,20180402004353,2017,OK|연결,OK,1,2320,401,OK,48957000000.0,45614000000.0,3343000000.0,1834000000.0,1469000000.0,1372000000.0,97000000.0,2625000000.0,,,,,3731000000.0,,292079000.0,-4174000000.0,4427000000.0,,,,,,,,,,4854000000.0,-3951000000.0,,
00109161,태경케미컬,20180402004190,2017,OK|연결,OK,3,3951,385,OK,5335772000.0,5195684000.0,134761000.0,641158000.0,69823000.0,96733000.0,-26910000.0,79469000.0,452488000.0,587582000.0,29456000.0,105638000.0,,,,,,,,,,,,,,,,,,
00109189,대덕,20180402004738,2017,OK|연결,부분(3/7),11,10809,420,OK,,,2.7,,,2.5,,,,47347025000.0,49609288000.0,-2262263000.0,5703393000.0,876875000.0,1133233000.0,,,,,,,,,2949483000.0,2959141000.0,-2629344000.0,,,1.0,1.0
00109268,대동스틸,20180402002823,2017,OK|별도,OK,12,7829,405,OK,1224138485.0,847282620.0,376855865.0,139384527.0,22843014.0,19847935.0,2995079.0,128818915.0,281599568.0,-41114808.0,322714376.0,,142379606.0,,,-48138945.0,55094184.0,,,2.99,,,1.8,,,8.73,54942892.0,-49139868.0,1.0,1.0
00109286,대동,20180402000589,2017,OK|연결,OK,1,2066,358,OK,40010163000.0,436248000.0,39573915000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00109310,대동기어,20180330000711,2017,OK|별도,OK,12,9053,402,OK,8503338000.0,310177000.0,8193161000.0,959844000.0,214048000.0,7504000.0,206544000.0,1210203000.0,414430000.0,414430000.0,,,1166388000.0,,,-406029000.0,417424000.0,,,3.8,,,3.19,,,,459193000.0,-377013000.0,1.0,1.0
00109453,케이조선,20180329000183,2017,OK|연결,OK,16,8894,420,OK,22900000000.0,4691000000.0,18183000000.0,3066000000.0,560000000.0,164000000.0,396000000.0,310000000.0,-3000000.0,607000000.0,-20000000.0,-584000000.0,7507000000.0,,4044000000.0,-2125000000.0,2455000000.0,,,3.15,,,3.0,,,11.8,2476000000.0,-2147000000.0,1.0,1.0
00109514,티웨이홀딩스,20180330003465,2017,OK|연결,OK,22,8612,418,OK,18098190000.0,15733392000.0,2364798000.0,4882597000.0,396689000.0,255570000.0,141119000.0,1584041000.0,1494120000.0,,,,5279286000.0,,,-1023595000.0,1182291000.0,2.54,3.92,3.23,3.85,5.24,4.545,,,,1170426000.0,-1052089000.0,1.0,1.0
00109587,대륙제관,20180402003026,2017,OK|별도,OK,2,3031,377,OK,10661856000.0,136324000.0,10525532000.0,1378532000.0,150740000.0,2497000.0,148243000.0,805644000.0,858201000.0,,,,,,,,,,,,,,,,,,,,,
00109693,DL,20180402004589,2017,OK|연결,OK,2,2635,363,OK,230885000000.0,206619000000.0,24266000000.0,,,,,,,,,,,,9302000000.0,,,,,,,,,,,,,,,
00109718,사조대림,20190117000236,2017,OK|연결,OK,7,10111,409,OK,39540515000.0,23864523000.0,15675992000.0,6757781000.0,783634000.0,524405000.0,259229000.0,5167504000.0,-536372000.0,-1665043000.0,,1128671000.0,,,,-2361339000.0,2619750000.0,,,2.96,,,4.05,,,,2698187000.0,-2381073000.0,1.0,1.0
00109754,대림바스,20180330002170,2017,OK|연결,OK,6,5330,392,OK,25573687000.0,14056542000.0,11517145000.0,3703830000.0,591915000.0,336043000.0,255872000.0,2791266000.0,-659296000.0,-32657000.0,-986481000.0,359842000.0,3959702000.0,,,,,,,,,,,,,,,,,
00109781,대림제지,20180402004609,2017,OK|연결,OK,13,10720,404,OK,5701537000.0,4266399000.0,1435138000.0,567434000.0,84088000.0,66545000.0,17543000.0,459601000.0,557722000.0,,,,584977000.0,,,-217007000.0,225521000.0,2.74,3.05,2.895,,,4.17,,,,220463000.0,-225522000.0,,
00109806,삼일씨엔에스,20180402002999,2017,OK|연결,OK,1,2203,359,OK,8459841000.0,6862678000.0,1597163000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00109824,대림통상,20180330002572,2017,OK|연결,OK,8,5190,406,OK,14703984000.0,10620046000.0,4083938000.0,1958392000.0,233994000.0,213952000.0,20042000.0,398170000.0,378460000.0,316469000.0,0.0,694929000.0,,,,-843720576.0,953889216.0,,,2.93,,,4.04,,,7.7,958693408.0,-855382848.0,1.0,1.0
00110051,에스케이머티리얼즈,20180402003921,2017,OK|연결,OK,2,2335,359,OK,25410400000.0,23932424000.0,1477976000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00110431,JW신약,20190321000651,2017,OK|연결,OK,9,10018,421,OK,7122649000.0,6577715000.0,544934000.0,1274193000.0,197964000.0,152498000.0,45466000.0,3691836000.0,427414000.0,-85285000.0,27481000.0,403720000.0,1319659000.0,,,-340747000.0,372145000.0,2.8,3.5,3.15,3.0,3.81,3.405,,,,379427000.0,-340931000.0,1.0,1.0
00110547,링세오코리아,20180402004773,2017,OK|연결,부분(0/7),9,11206,661,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00110583,DH오토웨어,20180329000405,2017,OK|연결,OK,9,5833,414,OK,8883640000.0,4117086000.0,4766554000.0,1513879000.0,263190000.0,105592000.0,157598000.0,425380000.0,1464088000.0,1151793000.0,,312295000.0,1671477000.0,,116169000.0,-699295000.0,804755000.0,,,3.22,,,2.0,,,7.65,804419000.0,-712387000.0,1.0,1.0
00110608,DSR,20180330002370,2017,OK|연결,OK,13,7251,410,OK,6428959000.0,6288748000.0,140211000.0,752524000.0,131891000.0,129367000.0,2524000.0,465442000.0,270036000.0,-140995000.0,32742000.0,377789000.0,,1000000000.0,,-435936000.0,498949000.0,,,2.8,,,3.0,,,7.24,491904000.0,-449800000.0,1.0,1.0
00110750,플루토스,20170629000525,2017,OK|별도,부분(0/7),1,1912,476,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00110875,대신정보통신,20170629000048,2017,OK|별도,부분(0/7),1,2089,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00110884,엠젠솔루션,20200115000498,2017,OK|연결,OK,2,2967,370,OK,469356268.0,0.0,469356268.0,261987166.0,14071719.0,0.0,14071719.0,249755738.0,246956550.0,,,,,,,,,,,,,,,,,,,,,
00110893,대신증권,20180402002800,2017,OK|연결,OK,2,2262,368,OK,17158596000.0,,,,,,,,,,,,,,9452000000.0,-1255500000.0,650863000.0,,,,,,,,,,682921000.0,-246314000.0,1.0,1.0
00111111,대양금속,20180615000370,2017,OK|연결,OK,11,5774,398,OK,4673715000.0,1384943000.0,3288772000.0,651069000.0,78099000.0,22101000.0,55998000.0,353639000.0,398691000.0,398691000.0,,,707067000.0,,,-159332000.0,172847000.0,,,2.46,,,,,,,172447000.0,-162675000.0,1.0,1.0
00111193,대양전기공업,20180402004170,2017,OK|연결,OK,2,2896,370,OK,1888115000.0,1781210000.0,106905000.0,14804000.0,5390000.0,,,18224000.0,12303000.0,,,,,,,,,,,,,,,,,,,,,
00111218,KD,20180402004982,2017,OK|연결,OK,10,9097,419,OK,452721000.0,1283000.0,451438000.0,256013000.0,9950000.0,5000.0,9945000.0,171335000.0,38049000.0,-6531000.0,0.0,44580000.0,,,,-30535000.0,35072000.0,3.0,3.2,3.1,3.72,3.8,3.76,5.49,8.02,6.755,35196000.0,-31030000.0,1.0,1.0
00111227,대양제지공업,20180402003753,2017,OK|연결,OK,7,4845,415,OK,6393424000.0,5378725000.0,1014699000.0,1324934000.0,131930000.0,153090000.0,-21160000.0,673663000.0,700464000.0,,,,1303774000.0,,,-332698624.0,370758592.0,3.13,3.18,3.155,4.0,5.48,4.74,,,6.72,383605440.0,-338811792.0,1.0,1.0
00111421,휴니드테크놀러지스,20191016000372,2017,OK|별도,OK,20,7725,418,OK,6248353000.0,3555342000.0,2692011000.0,1224632000.0,69997000.0,61616000.0,8381000.0,424049000.0,1415695000.0,562518000.0,153528000.0,1009781000.0,1233013000.0,3656138000.0,,-311402000.0,350708000.0,,,2.685,,,6.33,,,6.157,355071000.0,-313678000.0,1.0,1.0
00111458,대영포장,20180402003289,2017,OK|별도,OK,10,6213,403,OK,8266766000.0,7585392000.0,681374000.0,1814511000.0,171743000.0,179818000.0,-8075000.0,1489661000.0,545889000.0,,,,1806436000.0,,,-330000000.0,380281000.0,,,2.84,,,5.3,,,5.66,372305000.0,-347205000.0,1.0,1.0
00111689,아진전자부품,20180330000932,2017,OK|연결,OK,5,6024,405,OK,3900114000.0,2206890000.0,1693224000.0,909029000.0,84837000.0,25302000.0,59535000.0,187595000.0,4928000.0,-89037000.0,0.0,93965000.0,968564000.0,,,-253912000.0,290283000.0,,,3.19,,,5.08,,,,292381000.0,-256926000.0,1.0,1.0
00111704,한화오션,20180523000409,2017,OK|연결,OK,8,7153,433,OK,389625000000.0,253031000000.0,136594000000.0,55315000000.0,10843000000.0,6486000000.0,4357000000.0,72004000000.0,-5806000000.0,-10141000000.0,9000000.0,4326000000.0,56499000000.0,36276000000.0,,38785000000.0,39126000000.0,,,2.8,1.9,3.3,2.6,,,9.61,-32949000000.0,-33845000000.0,1.0,1.0
00111722,미래에셋증권,20180628000425,2017,OK|연결,OK,1,2723,401,OK,15235000000.0,13847000000.0,1388000000.0,1121000000.0,670000000.0,607000000.0,63000000.0,2149000000.0,-348000000.0,-348000000.0,,,1854000000.0,,,-1236000000.0,1065000000.0,,,,,,,,,,1415000000.0,-929000000.0,,
00111810,대웅,20180402005168,2017,OK|연결,OK,8,6886,430,OK,29973528000.0,25232852000.0,4740676000.0,4859140000.0,592649000.0,546526000.0,46123000.0,3780676000.0,584414000.0,893237000.0,-33841000.0,-73830000.0,4905263000.0,,8121759000.0,-1806426000.0,2057142000.0,2.66,3.57,3.115,2.9,4.73,3.815,,,,2058409000.0,-1838294000.0,1.0,1.0
00111838,대원,20180330003641,2017,OK|연결,OK,12,9358,405,OK,5445722000.0,3572046000.0,1873676000.0,851025000.0,92961000.0,90514000.0,2447000.0,930555000.0,-13603000.0,-120714000.0,0.0,107111000.0,853472000.0,,,-285277000.0,314954000.0,,,2.95,,,4.0,,,,321299000.0,-285364000.0,1.0,1.0
00111847,대원강업,20180402001447,2017,OK|연결,OK,11,17538,424,OK,118758328000.0,93609920000.0,25148408000.0,12439135000.0,3034958000.0,2507591000.0,527367000.0,5819911000.0,-3207122000.0,-3472417000.0,0.0,265295000.0,,,,,,3.17,3.24,3.205,4.08,6.6,5.34,,,,,,1.0,1.0
00111874,대원산업,20180402003939,2017,OK|연결,OK,9,5932,414,OK,29289950000.0,20615402000.0,8674548000.0,5444015000.0,699255000.0,473451000.0,225804000.0,2258424000.0,2566539000.0,1117679000.0,,1448860000.0,5669819000.0,,,-2815376000.0,3285583000.0,,,2.9,,,7.01,,,,3401088000.0,-2783182000.0,1.0,1.0
00111999,대원제약,20180709000158,2017,OK|연결,OK,21,34961,419,OK,38203793000.0,18292318000.0,19911475000.0,5545358000.0,994746000.0,498530000.0,496216000.0,3813869000.0,755483000.0,910061000.0,0.0,-154578000.0,6041574000.0,2000000000.0,,-2543831000.0,2909122000.0,,,3.19,,,6.27,,,8.44,2935062000.0,-2570196000.0,1.0,1.0
00112004,알바이오,20180430001739,2017,OK|연결,OK,6,3398,363,OK,1185664000.0,868534000.0,317130000.0,,,,,296326000.0,,,,,489195000.0,,,,,,,,,,,,,,,,,
00112022,대원화성,20180402001524,2017,OK|연결,OK,15,8416,409,OK,4333527000.0,211034000.0,4122493000.0,805252000.0,97182000.0,6900000.0,90282000.0,465126000.0,-200811000.0,-200811000.0,,,895534000.0,42822000.0,241965000.0,-262000000.0,292600000.0,,,2.93,,,5.96,,,7.69,300300000.0,-260700000.0,1.0,1.0
00112059,상상인증권,20180330004045,2017,OK|연결,OK,26,8311,399,OK,3550518000.0,849829000.0,2700689000.0,1063863000.0,38028000.0,15036000.0,22992000.0,311347000.0,-539348000.0,,,,1086855000.0,,,-119953000.0,134940000.0,,,2.76,,,3.64,,,,135976000.0,-121352000.0,1.0,1.0
00112165,디아이씨,20180402003621,2017,OK|연결,OK,3,3496,382,OK,52063169000.0,7676865000.0,44386304000.0,5171876000.0,1212832000.0,134359000.0,1078473000.0,3633122000.0,2231804000.0,,,,,,,,,,,,,,,,,,,,,
00112332,미래에셋생명,20180402004121,2017,OK|연결,OK,19,26193,409,OK,20442000000.0,11105000000.0,9337000000.0,1882000000.0,477000000.0,264000000.0,213000000.0,190000000.0,985000000.0,604000000.0,71000000.0,310000000.0,2095000000.0,,,-1434000000.0,1640000000.0,,,2.76,,,3.87,,,,1618000000.0,-1480000000.0,0.5,0.5
00112378,KR모터스,20180402003616,2017,OK|연결,OK,2,2379,358,OK,4929316000.0,54201000.0,4875115000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00112457,대주산업,20180330003021,2017,OK|연결,OK,7,9087,402,OK,4286572000.0,2909303000.0,1377269000.0,611228000.0,70718000.0,55265000.0,15453000.0,362972000.0,-265478000.0,,,,626681000.0,,,,,,,3.07,,,5.0,,,,,,1.0,1.0
00112651,대창,20180329000250,2017,OK|연결,OK,6,5092,387,OK,10210243000.0,10648664000.0,-438421000.0,1863399000.0,265781000.0,231665000.0,34116000.0,534345000.0,760549000.0,,,,1897515000.0,,,,,,,2.75,,,3.28,,,,,,,
00112679,대창단조,20180402001588,2017,OK|연결,OK,2,3009,371,OK,7629365000.0,6809998000.0,819367000.0,1210516000.0,121059000.0,,,578986000.0,496571000.0,,,,,,,,,,,,,,,,,,,,,
00112721,대창스틸,20180402002778,2017,OK|연결,부분(0/7),4,3451,350,부분(1/7),,,,,,,,,,,,,,,785000000.0,,,,,,,,,,,,,,,
00112819,데코앤에프,20180402005257,2017,OK|연결,OK,14,6235,394,OK,674000000.0,16145000.0,657855000.0,245500000.0,8333000.0,248000.0,8085000.0,484217000.0,74227000.0,3356000.0,,77583000.0,,,,-9436000.0,9436000.0,,,2.2,,,,,,,9436000.0,-9436000.0,1.0,1.0
00112873,미래엔,20180330000244,2017,OK|별도,부분(0/7),1,2209,483,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00112882,교보생명보험,20180330002666,2017,OK|연결,OK,7,5891,428,OK,312364000000.0,275858000000.0,36506000000.0,38276000000.0,6805000000.0,6008000000.0,797000000.0,16971000000.0,-8114000000.0,13957000000.0,3154000000.0,2917000000.0,,,,-40550000000.0,48452000000.0,2.5,3.2,2.85,2.3,5.5,3.9,,,,49779000000.0,-39844000000.0,1.0,1.0
00112970,대한방직,20180403000210,2017,OK|연결,OK,7,5082,389,OK,13393918247.0,6054301842.0,7327583755.0,1813382913.0,260857410.0,125303641.0,135553769.0,1025777250.0,522543801.0,,,,1948936682.0,,,,,,,2.65,,,5.42,,,,,,,
00113058,한화생명,20180403001963,2017,OK|연결,OK,17,23374,423,OK,316670000000.0,341919000000.0,-25249000000.0,27187000000.0,11837000000.0,11335000000.0,502000000.0,39366000000.0,-16725000000.0,-11483000000.0,,-5242000000.0,39024000000.0,50000000000.0,,-24922000000.0,28611000000.0,,,4.06,,,4.52,,,10.21,28442000000.0,-25514000000.0,1.0,1.0
00113128,대한약품,20180615000408,2017,OK|연결,부분(0/7),6,9115,502,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00113191,코리안리,20180402004508,2017,OK|연결,OK,19,8162,396,OK,11441000.0,198000.0,11243000.0,1310000.0,338000.0,4000.0,334000.0,,4336000.0,1844000.0,2954000.0,-462000.0,1648000.0,,,-1254000.0,1473000.0,,,2.93,,,,,,17.82,1478000.0,-1274000.0,1.0,1.0
00113207,대한전선,20180330003382,2017,OK|연결,OK,8,4350,389,OK,28365000000.0,6330000000.0,22035000000.0,4093000000.0,514000000.0,146000000.0,368000000.0,1942000000.0,1297000000.0,-437000000.0,798000000.0,936000000.0,,,,,,,,,,,,,,,,,,
00113225,대한제강,20180404000063,2017,OK|연결,OK,8,6061,434,OK,20846294000.0,20448204000.0,398090000.0,3066535000.0,444263000.0,395442000.0,48821000.0,1121950000.0,277874000.0,303657000.0,866195000.0,840412000.0,,2840000000.0,,-1945373538.0,2193530488.0,2.5,3.1,2.8,3.0,4.0,3.5,6.32,10.81,8.565,2329063624.0,-1878263512.0,1.0,1.0
00113234,대한제당,20180402003354,2017,OK|연결,OK,19,7505,431,OK,59933655000.0,47529867000.0,12403788000.0,6055939000.0,1505309000.0,1025519000.0,479790000.0,7757934000.0,1344953000.0,-1648416000.0,6917000.0,2986452000.0,6535729000.0,,,-3632735000.0,4138366000.0,2.27,2.84,2.555,2.64,7.6,5.12,,,,4178809000.0,-3666405000.0,1.0,1.0
00113243,대한제분,20180330002309,2017,OK|연결,OK,8,10837,431,OK,64482295000.0,59522083000.0,4960212000.0,8026082000.0,1543492000.0,1457470000.0,86022000.0,5082811000.0,878191000.0,-1904148000.0,251175000.0,2531164000.0,9569574000.0,,,-4562880000.0,5297404000.0,2.4,3.18,2.79,3.8,5.29,4.545,,,,5387015000.0,-4577545000.0,,
00113261,대한광통신,20180323000212,2017,OK|연결,OK,11,6798,410,OK,5254271000.0,2437052000.0,2817219000.0,1001198000.0,105667000.0,32889000.0,72778000.0,463519000.0,166104000.0,157209000.0,0.0,-323196000.0,1073976000.0,,,-445924000.0,441798000.0,,,2.98,,,3.0,,,8.13,384609000.0,-388450000.0,1.0,1.0
00113359,교보증권,20190701000260,2017,OK|연결,OK,12,7186,409,OK,33260188000.0,35357386000.0,-2097198000.0,4677508000.0,712543000.0,593333000.0,119210000.0,2213714000.0,559192000.0,,,,4796718000.0,,1801701000.0,-2177035000.0,2450516000.0,,,2.8,,,3.5,,,,2476957000.0,-2196610000.0,1.0,1.0
00113410,CJ대한통운,20180402002335,2017,OK|연결,OK,14,9644,431,OK,179870991000.0,100643013000.0,79227978000.0,28877945000.0,4879495000.0,2523639000.0,2355856000.0,13211534000.0,1805794000.0,59251000.0,86079000.0,1951536000.0,34799665000.0,,,-19543870000.0,8887228000.0,3.5,8.0,5.75,3.0,5.0,4.0,,,,8839321000.0,-19822991000.0,1.0,1.0
00113465,하나증권,20180402003907,2017,OK|연결,OK,9,6222,430,OK,28946282000.0,24487598000.0,4458684000.0,8842953000.0,499888000.0,419951000.0,79937000.0,3035715000.0,649018000.0,666088000.0,149349000.0,-166419000.0,8922890000.0,8000000000.0,803595000.0,-1545849000.0,1670830000.0,,,2.7,0.0,13.7,6.85,,,6.4,1721677000.0,-1526152000.0,1.0,1.0
00113492,깨끗한나라,20180402004653,2017,OK|연결,OK,9,11565,408,OK,59836975000.0,33298085000.0,26538890000.0,4528967000.0,2131289000.0,1149562000.0,981727000.0,3106830000.0,1627093000.0,,,,5510694000.0,,,,,,,4.04,,,5.5,,,,,,1.0,1.0
00113508,노루홀딩스,20180402003541,2017,OK|연결,OK,2,3053,376,OK,37225910000.0,14807960000.0,22417950000.0,6113783000.0,752719000.0,,752719000.0,5417140000.0,-574031000.0,,,,,,,,,,,,,,,,,,,,,
00113526,대한항공,20190401004973,2017,OK|연결,OK,11,9934,419,OK,1494398041000.0,349859009000.0,1144539032000.0,130038872000.0,33461280000.0,6640253000.0,26821027000.0,135653172000.0,-9467493000.0,,,,,,,-111332833000.0,127946340000.0,2.63,2.79,2.71,1.8,8.2,5.0,,,,128007692000.0,-113330908000.0,1.0,1.0
00113535,대한해운,20180402004934,2017,OK|연결,OK,12,9439,391,OK,15357212000.0,7855457000.0,7501755000.0,2695396000.0,305678000.0,0.0,305678000.0,2383121000.0,155146000.0,,,,4117413000.0,,1782000000.0,,,,,2.75,,,2.5,,,,,,,
00113544,대한화섬,20190417000575,2017,OK|연결,OK,8,6661,410,OK,3476071000.0,2224357000.0,1251714000.0,509590000.0,64807000.0,40560000.0,24247000.0,94726000.0,49480000.0,145838000.0,,96358000.0,760128000.0,,226291000.0,-179562000.0,198652000.0,,,2.71,,,2.92,,,6.2,200891000.0,-181030000.0,1.0,1.0
00113562,롯데손해보험,20180402001277,2017,OK|별도,OK,8,6107,414,OK,56086000000.0,53290000000.0,2796000000.0,8900000000.0,1484000000.0,1374000000.0,110000000.0,4348000000.0,2816000000.0,-22000000.0,-59000000.0,2897000000.0,,,,-3439000000.0,3896000000.0,,,3.15,,,3.07,,,,3928000000.0,-3477000000.0,1.0,1.0
00113614,대현,20180402003369,2017,OK|별도,OK,13,9676,414,OK,26079821000.0,8565796000.0,17514025000.0,2635172000.0,536911000.0,166630000.0,370281000.0,1126818000.0,175315000.0,909496000.0,188144000.0,546037000.0,3005453000.0,,,-1513725000.0,1723038000.0,,,2.86,,,5.22,,,,1740412000.0,-1526528000.0,1.0,1.0
00113997,롯데에너지머티리얼즈,20180330003261,2017,OK|연결,OK,10,15144,416,OK,19406087000.0,30338000.0,19375749000.0,2901365000.0,439085000.0,,,1810601000.0,225062000.0,352289000.0,0.0,-127227000.0,3219552000.0,,,-1598122207.0,1557168831.0,3.2,3.3,3.25,3.0,5.0,4.0,,,8.61,1598122207.0,-1377431213.0,1.0,1.0
00114093,덕성,20180402002119,2017,OK|연결,OK,13,6514,408,OK,3477017000.0,1741300000.0,1735717000.0,598995000.0,84295000.0,42710000.0,41585000.0,146096000.0,213731000.0,96996000.0,0.0,147625000.0,640580000.0,500000000.0,,-246793000.0,279233000.0,,,3.13,,,4.93,,,,281372000.0,-249616000.0,1.0,1.0
00114154,디와이덕양,20181026000311,2017,OK|연결,OK,8,4345,415,OK,31607000000.0,16317000000.0,15290000000.0,3866000000.0,1061000000.0,453000000.0,608000000.0,1605000000.0,-9000000.0,-646000000.0,,637000000.0,4474000000.0,,,-2965000000.0,3417000000.0,,,4.0,,,3.5,,,10.12,3434000000.0,-3005000000.0,1.0,1.0
00114552,도화엔지니어링,20180330002758,2017,OK|연결,OK,4,4432,388,OK,27854804000.0,30305150000.0,-2450346000.0,4602525000.0,776473000.0,826321000.0,-49848000.0,1759538000.0,1118806000.0,1061868000.0,0.0,56938000.0,,,,,,,,,,,,,,,,,,
00114686,동구바이오제약,20180402000556,2017,OK|연결,OK,13,11968,405,OK,3410656000.0,3418466000.0,-7810000.0,879962000.0,75755000.0,75676000.0,79000.0,368810000.0,54958000.0,-110075000.0,,165033000.0,959746000.0,,,-278466000.0,320059000.0,,,3.27,,,6.32,,,8.67,328762000.0,-277015000.0,1.0,1.0
00114765,케이비아이동국실업,20180330000638,2017,OK|연결,부분(0/7),2,2288,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00114792,동국홀딩스,20180402003694,2017,OK|연결,부분(0/7),12,7399,805,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00114808,동국제약,20180402004563,2017,OK|연결,OK,10,16419,420,OK,31447674000.0,30900023000.0,547651000.0,4088155000.0,688981000.0,602495000.0,86486000.0,2632308000.0,624895000.0,-941794000.0,-208217000.0,1774906000.0,4174641000.0,,,-2111270000.0,2314217000.0,2.6,3.0,2.8,,,3.6,,,,2310168000.0,-2077131000.0,1.0,1.0
00115065,동남합성,20180402003031,2017,OK|연결,OK,10,6848,410,OK,2485747000.0,302879000.0,2182868000.0,628878000.0,76397000.0,9810000.0,66587000.0,598896000.0,-159977000.0,-120992000.0,0.0,-38985000.0,695465000.0,,17850000.0,-207966000.0,236527000.0,,,3.4,,,4.82,,,9.06,242537000.0,-207181000.0,1.0,1.0
00115287,동방,20180402003407,2017,OK|연결,OK,12,13991,436,OK,48462902000.0,37187405000.0,11275497000.0,5623249000.0,1352706000.0,989044000.0,363662000.0,7295177000.0,895440000.0,1085807000.0,0.0,-190367000.0,5986911000.0,16161000000.0,37338000.0,-2748785000.0,3137614000.0,3.2,3.29,3.245,2.0,3.38,2.69,,,7.13,3127809000.0,-2806767000.0,1.0,1.0
